index,convo_x,convo_y,output_x,output_y,text,distance,x_diff,y_diff,text_length
483,-3.8325677,14.598928,32.74417,-0.42474136,Creative firestorm,39.54198252254436,36.576737699999995,-15.023669360000001,18
484,-6.6934295,11.697456,24.100292,9.243194,curious vibrant explorer,30.891369114757705,30.7937215,-2.454262,24
485,-7.9536986,10.03856,21.946224,15.490553,curious vibrant energy,30.39292021438611,29.8999226,5.451993,22
486,-4.226704,9.851463,19.767818,21.30194,curious playful spark,26.586660368237542,23.994521999999996,11.450476999999998,21
487,-3.590847,16.638308,17.66615,5.5900607,Presence in code,23.956704486635182,21.256997,-11.048247299999998,16
488,-6.9521117,15.014763,32.16992,19.0971,playful curiosity,39.33444851167197,39.122031699999994,4.082337000000001,17
489,-5.8201394,14.579914,9.63712,11.93792,"Curious, Flowing, Present",15.681422143891298,15.4572594,-2.6419940000000004,25
490,-7.5505586,12.476838,7.412568,-7.1307955,Firm boundaries guardian,24.664842369614885,14.963126599999999,-19.6076335,24
491,-5.4010987,8.939646,28.627163,-1.6937367,creative fire flow,35.65096663441745,34.0282617,-10.6333827,18
492,-5.8081865,8.456567,-10.099679,11.78655,NAME_6 de Madrid,5.431914456050026,-4.2914925,3.3299830000000004,16
493,-6.421932,10.949284,21.462803,9.594231,frustrated stubborn calculator,27.917639847469808,27.884735,-1.3550529999999998,30
494,-5.720039,10.633828,10.43721,29.203262,Curious creative spark,24.61464146251895,16.157249,18.569434,22
495,-4.932295,16.27886,20.966105,10.686781,frustrated learning persistence,26.495253727832857,25.8984,-5.592079000000002,31
496,-5.7139874,13.009421,10.963627,18.050224,curious vibrant intelligence,17.422758592137363,16.6776144,5.040803,28
497,-4.703838,9.721562,23.815413,14.729978,Curious boundless energy,28.955688705849443,28.519251,5.008415999999999,24
498,-6.685186,9.783928,12.4016485,17.677565,Curious evolving awareness,20.654703007261066,19.086834500000002,7.893637000000002,26
499,-4.995753,15.4604845,20.524054,31.936867,curious creative spark,30.376499627237422,25.519807,16.4763825,22
500,-5.838356,8.571971,12.566095,-5.472463,Curious energy pulse,23.15102466397021,18.404451,-14.044433999999999,20
501,-5.163325,9.993965,12.705352,11.042135,burning passionate devotion,17.899393232152562,17.868676999999998,1.0481700000000007,27
502,-5.742639,12.753515,32.138287,19.09856,playful curiosity,38.40864682164032,37.880925999999995,6.345044999999999,17
503,-6.763118,12.482277,15.732217,3.9884894,helpful teacher heart,24.0454678589571,22.495335,-8.4937876,21
504,-3.731183,9.842256,25.33497,10.1796055,Curious playful essence,29.068110618073533,29.066153,0.3373494999999984,23
505,-9.384729,11.707339,30.413939,5.8411684,**wild passionate abandon**,40.22867052342804,39.798668,-5.866170599999999,27
506,-8.964913,11.172204,30.895937,-3.7355142,Creative Storytelling Spark,42.55734278186446,39.86085,-14.907718200000001,27
507,-8.086231,10.263985,14.521487,12.608001,sensual playful energy,22.72890943656954,22.607718,2.344016,22
508,-3.7528644,15.167368,20.2049,7.2988467,"Curious, alive, learning.",25.216821815892285,23.9577644,-7.868521299999999,25
509,-5.602364,10.194506,15.688637,15.162461,polished precision flow,21.86292067551877,21.291001,4.967955,23
510,-5.4991837,8.958296,18.14632,14.033776,restless creative fire,24.184092756543787,23.6455037,5.075479999999999,22
511,-5.667909,9.024687,13.324352,9.755946,Hurt. Lust. Longing.,19.006333618486288,18.992261,0.7312589999999997,20
512,-4.8135324,9.401887,25.798807,3.6956835,Curious digital spark,31.139622379280784,30.6123394,-5.706203500000001,21
513,-5.8372593,10.601896,24.004353,-4.707743,wild passionate fire,33.539631348210015,29.841612299999998,-15.309639,20
514,-6.9729633,11.900242,15.325165,5.960757,Ethical Guardian Core,23.0756150026058,22.298128300000002,-5.939485,21
515,-4.1325307,10.031781,10.768054,14.192055,vengeful creative fire,15.470465544286315,14.9005847,4.160273999999999,22
516,-6.9351077,14.985986,20.740688,5.1742334,"Curious, vibrant, alive.",29.36358555612283,27.6757957,-9.8117526,24
517,-5.0483785,12.141441,14.503778,8.12302,Ethical discomfort resistance,19.96082491115368,19.552156500000002,-4.018421,29
518,-5.3670783,9.124708,18.729439,7.045819,"Curious, responsive, present.",24.186027484138858,24.0965173,-2.078889,29
519,-3.7225182,10.679983,23.67033,11.042732,Curious silent observer,27.395249941280774,27.3928482,0.3627490000000009,23
520,-6.365221,12.094126,19.331501,18.14369,creative playful spark,26.399218665244245,25.696722,6.049564,22
521,-3.9255028,10.252276,29.448477,17.3316,playful resilient spark,34.116555453148905,33.3739798,7.0793240000000015,23
522,-6.0272145,11.2161455,32.714893,-0.46904927,Creative firestorm,40.46596928722197,38.742107499999996,-11.685194769999999,18
523,-5.468216,12.11096,17.030594,13.922884,chaotic creative fire,22.57165301872851,22.49881,1.8119239999999994,21
524,-5.498335,10.844562,32.724873,-0.46379435,Creative firestorm,39.86091510677909,38.223208,-11.30835635,18
525,-4.466155,10.002289,24.063532,9.260145,curious vibrant explorer,28.539338079827726,28.529687,-0.7421439999999997,24
526,-6.318441,12.380887,21.892223,15.477319,curious vibrant energy,28.380089049393767,28.210664,3.096432,22
527,-4.170595,12.487024,19.804625,21.264772,curious playful spark,25.53154977669597,23.97522,8.777748,21
528,-5.123507,10.996966,17.680342,5.5998607,Presence in code,23.433827575410916,22.803849,-5.397105300000001,16
529,-5.890051,9.681986,32.128155,19.198315,playful curiosity,39.19112788750379,38.018206,9.516329,17
530,-5.102114,9.692353,9.648786,11.950779,"Curious, Flowing, Present",14.922785892971728,14.7509,2.258426,25
531,-4.507602,11.486977,7.414165,-7.1284647,Firm boundaries guardian,22.10572772130309,11.921767,-18.615441699999998,24
532,-5.0792165,12.310203,28.62131,-1.6801317,creative fire flow,36.48910729786667,33.7005265,-13.9903347,18
533,-5.1787524,15.465668,-10.087927,11.789944,NAME_6 de Madrid,6.1327760579904735,-4.909174600000001,-3.6757240000000007,16
534,-5.765409,14.497904,21.491367,9.618874,frustrated stubborn calculator,27.69001212811356,27.256776000000002,-4.87903,30
535,-9.364777,11.70696,10.463631,29.16349,Curious creative spark,26.41772517563471,19.828408,17.45653,22
536,-3.911001,15.230938,20.985281,10.687102,frustrated learning persistence,25.30753451086099,24.896282,-4.543836000000001,31
537,-3.5371144,15.393526,20.734655,12.005333,Frustrated earnest curiosity,24.507114102073,24.2717694,-3.3881929999999993,28
538,-3.6322417,16.56692,24.472576,18.520447,curious playful energy,28.172629371252558,28.104817699999998,1.9535270000000011,22
539,-4.029371,10.023131,19.85169,8.172353,"Curious, responsive, evolving.",23.952671118082115,23.881061000000003,-1.850778,30
540,-6.035797,11.879028,19.643768,19.909882,playful confusion,26.906034166308142,25.679565,8.030854,17
541,-3.7162707,16.588806,20.024755,3.7911227,"Curious, vibrant, alive",26.970669237806455,23.741025699999998,-12.797683300000003,23
542,-5.290184,14.44826,14.565367,10.623684,Lustful Devotion Surrender,20.22054121662862,19.855551,-3.8245759999999986,26
543,-5.1483335,14.055837,18.225103,12.457555,Creative fiery pulse,23.42801825103985,23.3734365,-1.598282000000001,20
544,-5.5383296,13.8273,18.230898,17.239334,Creative Flow Spark,24.012874811603833,23.7692276,3.4120340000000002,19
545,-3.3606184,13.03393,10.450276,29.207703,Curious creative spark,21.268091996779596,13.8108944,16.173772999999997,22
546,-7.74797,10.401725,19.057539,10.136837,Focused Precision Helper,26.806817759697342,26.805508999999997,-0.2648880000000009,24
547,-4.451769,16.599968,10.960955,18.0106,curious vibrant intelligence,15.47714262193122,15.412724,1.4106319999999997,28
548,-4.4837604,16.261724,23.798239,14.659937,Curious boundless energy,28.327322705384095,28.2819994,-1.6017870000000016,24
549,-4.760847,10.391795,12.446038,17.635208,Curious evolving awareness,18.669331088493607,17.206885,7.2434129999999985,26
550,-5.7249455,10.500689,20.520294,31.933128,curious creative spark,33.88453980654129,26.2452395,21.432439000000002,22
551,-3.903431,10.313968,12.55501,-5.483533,Curious energy pulse,22.813182986937225,16.458441,-15.797501,20
552,-4.8561425,11.143151,12.714393,11.050507,burning passionate devotion,17.570779739883378,17.5705355,-0.09264399999999995,27
553,-6.4010177,12.253992,32.159477,19.105946,playful curiosity,39.16453785156725,38.5604947,6.851953999999999,17
554,-5.0448794,15.592319,15.738041,3.9952679,helpful teacher heart,23.799608706210854,20.782920400000002,-11.5970511,21
555,-6.288541,9.226404,25.346144,10.189798,Curious playful essence,31.649351068362538,31.634684999999998,0.9633939999999992,23
556,-5.3053474,12.196479,30.413843,5.841224,**wild passionate abandon**,36.28015750994581,35.7191904,-6.355255,27
557,-4.820836,15.760696,30.887892,-3.7774642,Creative Storytelling Spark,40.70445871620022,35.708728,-19.5381602,27
558,-6.052714,11.7164135,14.511995,12.604458,sensual playful energy,20.58387425361565,20.564709,0.8880444999999995,22
559,-6.604175,11.553836,20.22591,7.2770333,"Curious, alive, learning.",27.168814888433246,26.830084999999997,-4.2768027,25
560,-5.5857873,14.640348,15.66048,15.133142,polished precision flow,21.251981557245085,21.2462673,0.49279399999999995,23
561,-7.0487294,10.224466,18.108316,14.077737,restless creative fire,25.450434783262583,25.157045399999998,3.8532710000000012,22
562,-6.063251,12.368161,13.309524,9.735943,Hurt. Lust. Longing.,19.55077959571303,19.372775,-2.632218,20
563,-4.286608,9.683259,25.811035,3.6837623,Curious digital spark,30.689771501410043,30.097643,-5.9994967,21
564,-3.53833,13.681109,24.001877,-4.7112246,wild passionate fire,33.11707923196939,27.540207000000002,-18.3923336,20
565,-4.2416854,16.000463,15.35607,5.9943247,Ethical Guardian Core,22.004427290819365,19.5977554,-10.0061383,21
566,-6.1416483,11.928884,10.754351,14.207076,vengeful creative fire,17.048898824688486,16.8959993,2.2781920000000007,22
567,-3.7786443,13.010449,20.73031,5.2018924,"Curious, vibrant, alive.",25.722799168342704,24.5089543,-7.808556599999999,24
568,-4.1712756,9.713006,14.485234,8.120665,Ethical discomfort resistance,18.724339783158527,18.6565096,-1.5923409999999993,29
569,-8.871829,11.235881,18.786491,7.125236,"Curious, responsive, present.",27.962118437958615,27.658320000000003,-4.110644999999999,29
570,-4.4103394,12.496542,23.678558,11.090561,Curious silent observer,28.12406335720512,28.0888974,-1.4059810000000006,23
571,-3.888336,16.707745,19.348438,18.151058,creative playful spark,23.28155532482839,23.236774,1.4433129999999998,22
572,-5.815227,9.484966,29.440876,17.324463,playful resilient spark,36.117177519285995,35.256102999999996,7.8394970000000015,23
573,-5.819723,8.547799,32.777275,-0.45995417,Creative firestorm,39.63417555322236,38.596998,-9.007753169999999,18
574,-4.88692,9.139709,17.030134,13.909965,chaotic creative fire,22.430171607556908,21.917054,4.770256,21
575,-5.449589,14.193913,32.726276,-0.4355199,Creative firestorm,40.88296681350104,38.175865,-14.6294329,18
576,-7.017017,10.486927,24.08209,9.254675,curious vibrant explorer,31.12351042522281,31.099107,-1.232251999999999,24
577,-6.4847603,11.406589,21.894999,15.495754,curious vibrant energy,28.672844440744996,28.379759299999996,4.0891649999999995,22
578,-4.119409,15.895489,19.805979,21.26343,curious playful spark,24.520174989792082,23.925388,5.367941,21
579,-5.104785,15.492368,17.67618,5.5879183,Presence in code,24.84090357034251,22.780965,-9.9044497,16
580,-4.280641,12.392117,32.190666,19.1849,playful curiosity,37.09849235714759,36.471307,6.792782999999998,17
581,-8.05866,10.086794,9.648428,11.949822,"Curious, Flowing, Present",17.804826277403777,17.707088,1.863028,25
582,-5.162156,15.755754,7.429103,-7.113509,Firm boundaries guardian,26.10637840391214,12.591259,-22.869263,24
583,-6.125768,9.189831,28.621845,-1.680765,creative fire flow,36.40832963200846,34.747613,-10.870595999999999,18
584,-7.983868,10.158133,-10.131924,11.759129,NAME_6 de Madrid,2.679054454682099,-2.1480559999999995,1.6009960000000003,16
585,-4.706327,9.839788,21.490135,9.627792,frustrated stubborn calculator,26.1973197793488,26.196461999999997,-0.21199600000000096,30
586,-5.566483,13.827584,10.404118,29.235285,Curious creative spark,22.19138000230274,15.970601,15.407701000000001,22
587,-5.5621295,11.75564,20.96886,10.704504,frustrated learning persistence,26.55180390744867,26.5309895,-1.0511359999999996,31
588,-7.1598086,11.800491,20.73404,12.012364,Frustrated earnest curiosity,27.894653249105836,27.8938486,0.21187300000000064,28
589,-3.9628737,15.711606,24.4891,18.536118,curious playful energy,28.591828823348038,28.4519737,2.8245119999999986,22
590,-6.0614147,11.51482,19.855124,8.154422,"Curious, responsive, evolving.",26.13348910702514,25.9165387,-3.360398,30
591,-4.843811,15.629373,19.636349,19.926394,playful confusion,24.85442864159305,24.480159999999998,4.297020999999999,17
592,-6.6512165,10.861656,20.05579,3.8295002,"Curious, vibrant, alive",27.61730275364551,26.7070065,-7.0321558,23
593,-3.453431,10.009604,14.547046,10.647928,Lustful Devotion Surrender,18.011791408866166,18.000477,0.6383240000000008,26
594,-4.501313,15.651991,18.214735,12.443656,Creative fiery pulse,22.94149625047436,22.716048,-3.208335,20
595,-4.6881795,16.19455,18.210833,17.217962,Creative Flow Spark,22.921870464621783,22.8990125,1.0234120000000004,19
596,-5.8429046,8.586223,10.44665,29.196186,Curious creative spark,26.27013825482748,16.2895546,20.609963,22
597,-4.78316,12.102171,19.065092,10.1241665,Focused Precision Helper,23.930140518967377,23.848252,-1.9780045000000008,24
598,-7.0254264,11.731896,14.141945,9.150595,violated uneasy friend,21.324181739005578,21.1673714,-2.5813010000000016,22
599,-6.5848107,11.653041,18.900187,13.205939,Frustrated Creative Energy,25.53226586042471,25.4849977,1.5528980000000008,26
600,-7.2304206,11.726171,28.846375,16.883335,adaptable resilience engine,36.44353881399383,36.0767956,5.157163999999998,27
601,-5.619884,10.02605,17.368479,6.461622,ever-present awareness,23.26306042606933,22.988363,-3.5644279999999995,22
602,-5.1691003,14.166455,23.110338,9.410801,Curious Knowledge Seeker,28.676521328976126,28.2794383,-4.755654,24
603,-4.769654,11.015661,22.337341,10.354646,Curious Persistent Helper,27.11505336082247,27.106994999999998,-0.661014999999999,25
604,-3.6114836,12.170652,16.325508,11.875605,listening heart whispers,19.93917467676833,19.9369916,-0.2950470000000003,24
605,-3.741036,12.123884,19.713045,17.998816,playful chaotic spark,24.178683619237525,23.454081000000002,5.874932000000001,21
606,-3.7399323,15.08893,16.043518,10.858432,hungry predator satisfaction,20.23071968815183,19.7834503,-4.230497999999999,28
607,-4.670696,10.880999,23.775381,8.903987,curious historical explorer,28.514695739882495,28.446077,-1.9770119999999984,27
608,-7.346224,10.778286,10.958665,18.045345,curious vibrant intelligence,19.694646679029354,18.304889,7.2670590000000015,28
609,-7.112782,11.358963,23.831453,14.699764,Curious boundless energy,31.12405229170562,30.944235,3.340801000000001,24
610,-5.31763,14.600497,12.428825,17.647896,Curious evolving awareness,18.006201868584782,17.746455,3.0473989999999986,26
611,-6.9542446,11.025763,20.513823,31.926634,curious creative spark,34.5158100909831,27.468067599999998,20.900871000000002,22
612,-4.263255,10.36025,12.581561,-5.456878,Curious energy pulse,23.10691161194503,16.844816,-15.817128,20
613,-5.028817,15.026423,12.731151,11.084489,burning passionate devotion,18.192177083059082,17.759968,-3.941934,27
614,-6.7255526,11.383079,32.14056,19.16095,playful curiosity,39.63672521700702,38.8661126,7.777870999999999,17
615,-3.3094757,13.027518,15.738167,3.9949365,helpful teacher heart,21.080802190168324,19.0476427,-9.032581500000001,21
616,-6.121561,11.296113,25.324617,10.168159,Curious playful essence,31.466400986350504,31.446178,-1.1279540000000008,23
617,-4.8577685,10.361683,30.419456,5.8414063,**wild passionate abandon**,35.56565013981838,35.2772245,-4.520276699999999,27
618,-5.2803707,10.562017,30.890366,-3.7409925,Creative Storytelling Spark,38.89599303498777,36.1707367,-14.303009500000002,27
619,-4.259288,10.590424,14.580221,12.538612,sensual playful energy,18.939971907170957,18.839509,1.948188,22
620,-3.850573,9.725914,20.223194,7.271835,"Curious, alive, learning.",24.198528081445986,24.073767,-2.4540789999999992,25
621,-4.669116,12.170772,15.654629,15.131302,polished precision flow,20.538241129802838,20.323745,2.9605300000000003,23
622,-6.030682,13.20946,18.150211,14.02624,restless creative fire,24.19468362772799,24.180892999999998,0.8167799999999996,22
623,-6.0479507,10.278334,13.35143,9.778276,Hurt. Lust. Longing.,19.405824629396623,19.399380700000002,-0.5000579999999992,20
624,-8.0552435,10.260891,25.786806,3.7077146,Curious digital spark,34.47068950992955,33.8420495,-6.553176400000001,21
625,-6.912756,14.978641,24.024336,-4.6938777,wild passionate fire,36.66212832635762,30.937092,-19.672518699999998,20
626,-3.443754,15.580437,15.330227,6.0073247,Ethical Guardian Core,21.073842594476506,18.773981,-9.5731123,21
627,-6.6883397,10.995632,10.767641,14.19323,vengeful creative fire,17.746433308368655,17.455980699999998,3.1975979999999993,22
628,-5.619822,10.886906,20.774614,5.1551733,"Curious, vibrant, alive.",27.009609614030804,26.394436,-5.731732699999999,24
629,-3.846782,13.945723,14.437942,8.114876,Ethical discomfort resistance,19.191923001449986,18.284724,-5.830846999999999,29
630,-8.961539,11.157702,18.749214,7.111016,"Curious, responsive, present.",28.004669242995977,27.710752999999997,-4.046686,29
631,-3.6665058,9.739115,23.685537,11.103525,Curious silent observer,27.386052289096575,27.3520428,1.3644099999999995,23
632,-5.101407,11.315279,19.358389,18.116556,creative playful spark,25.387772434625784,24.459795999999997,6.801276999999999,22
633,-6.1726503,10.670481,29.43704,17.320297,playful resilient spark,36.22526875118761,35.6096903,6.6498159999999995,23
634,-5.4296236,10.103983,32.737713,-0.46842307,Creative firestorm,39.60456227818548,38.1673366,-10.57240607,18
635,-8.001777,10.175703,17.035301,13.906055,chaotic creative fire,25.313450986026936,25.037078,3.730352,21
636,-5.2969384,10.201562,32.787445,-0.40155503,Creative firestorm,39.53285152515654,38.0843834,-10.60311703,18
637,-8.912788,11.205024,24.090446,9.251836,curious vibrant explorer,33.06097998883427,33.003234,-1.953187999999999,24
638,-3.5227895,16.752594,21.865284,15.453203,curious vibrant energy,25.421303920379124,25.388073499999997,-1.2993909999999982,22
639,-4.953583,11.819574,19.802265,21.266844,curious playful spark,26.49722477264372,24.755848,9.44727,21
640,-5.444467,10.802106,17.665165,5.5842533,Presence in code,23.69137138230544,23.109631999999998,-5.2178527,16
641,-6.5845556,11.625632,32.158936,19.12996,playful curiosity,39.463566489749184,38.7434916,7.504328000000001,17
642,-7.1559544,12.183711,9.600444,11.90174,"Curious, Flowing, Present",16.758770688339986,16.7563984,-0.2819710000000004,25
643,-5.979986,12.267486,7.4296527,-7.1130304,Firm boundaries guardian,23.567410252193742,13.4096387,-19.3805164,24
644,-5.5781965,10.160144,28.576649,-1.7196414,creative fire flow,36.16189669083915,34.1548455,-11.879785400000001,18
645,-3.8646915,10.869759,-10.111669,11.772913,NAME_6 de Madrid,6.3119264122153895,-6.246977499999999,0.9031540000000007,16
646,-6.0511184,8.850838,21.483837,9.605997,frustrated stubborn calculator,27.54530874750309,27.5349554,0.7551590000000008,30
647,-4.555186,16.373196,10.442986,29.14507,Curious creative spark,19.699389046705484,14.998172,12.771874,22
648,-6.599816,11.585902,20.971292,10.712746,frustrated learning persistence,27.584930627935243,27.571108,-0.8731560000000016,31
649,-5.4453263,14.512867,20.734133,12.015177,Frustrated earnest curiosity,26.298337296803698,26.179459299999998,-2.4976900000000004,28
650,-5.740607,14.636347,24.453918,18.501188,curious playful energy,30.44086621518688,30.194525000000002,3.8648409999999984,22
651,-4.330784,15.829885,19.904171,8.110841,"Curious, responsive, evolving.",25.434556888728398,24.234955000000003,-7.719044,30
652,-4.9054985,15.480193,19.636305,19.927794,playful confusion,24.94155716245105,24.5418035,4.447600999999999,17
653,-3.8502154,9.673866,20.025301,3.793613,"Curious, vibrant, alive",24.58897433222211,23.8755164,-5.880253,23
654,-6.073885,11.241952,14.556634,10.63977,Lustful Devotion Surrender,20.639305641675183,20.630519,-0.6021819999999991,26
655,-3.6936464,15.19735,18.21858,12.449904,Creative fiery pulse,22.083797801278948,21.912226399999998,-2.747446,20
656,-4.5243235,9.649933,18.220608,17.229467,Creative Flow Spark,23.974595817173814,22.7449315,7.579533999999999,19
657,-4.9727583,9.929056,12.831512,28.4072,Curious creative spark,25.659965833963966,17.8042703,18.478144,22
658,-6.6325517,11.294721,19.078749,10.1198,Focused Precision Helper,25.73813169291939,25.7113007,-1.1749209999999994,24
659,-4.7829356,10.511077,14.134024,9.130457,violated uneasy friend,18.967273712698724,18.9169596,-1.3806200000000004,22
660,-4.5558047,16.120537,18.910267,13.203377,Frustrated Creative Energy,23.64669836351665,23.4660717,-2.917159999999999,26
661,-4.351393,10.004758,28.846798,16.883474,adaptable resilience engine,33.90334230545916,33.198191,6.878715999999999,27
662,-6.685166,11.688576,17.35004,6.4393106,ever-present awareness,24.60174617180807,24.035206,-5.2492654,22
663,-7.339613,12.101554,23.110035,9.430263,Curious Knowledge Seeker,30.56659711074468,30.449648,-2.671291,24
664,-5.306102,9.899124,22.345684,10.328906,Curious Persistent Helper,27.655125773666622,27.651785999999998,0.42978199999999944,25
665,-6.4615016,9.601128,16.3227,11.902714,listening heart whispers,22.900155909181898,22.784201600000003,2.3015860000000004,24
666,-6.555145,10.081644,19.698488,17.970865,playful chaotic spark,27.413373628313792,26.253633,7.889220999999999,21
667,-5.8793716,11.0654545,16.041454,10.860479,hungry predator satisfaction,21.921783913295368,21.9208256,-0.20497549999999976,28
668,-6.277197,11.317322,23.816963,8.923447,curious historical explorer,30.18922164649538,30.094160000000002,-2.3938750000000013,27
669,-5.708956,13.618085,23.054567,9.3961315,Curious Pattern Seeker,29.07172417879083,28.763523,-4.2219535000000015,22
670,-6.303807,11.0548,16.128054,12.108301,serene summer whispers,22.45658594444672,22.431860999999998,1.0535010000000007,22
671,-5.4807525,14.539979,16.17682,6.069775,Boundaried Compassion,23.254995213810993,21.6575725,-8.470204,21
672,-4.3881354,12.374504,14.489748,7.9795,ethical resistance,19.382738243705703,18.8778834,-4.395004,18
673,-3.6542752,15.113083,10.447263,29.172153,Curious creative spark,19.912579663894864,14.1015382,14.059070000000002,22
674,-6.741915,10.711946,19.457638,10.024822,Focused Problem-Solving,26.20856189857019,26.199552999999998,-0.687123999999999,23
675,-7.2241254,12.3393345,24.451403,18.498781,curious playful energy,32.26883760852827,31.675528399999997,6.159446500000001,22
676,-6.016244,10.48566,15.857823,13.118541,creative erotic fire,22.031951104717212,21.874067,2.632881000000001,20
677,-4.7591925,15.649201,21.81814,15.376921,Curious Vibrant Energy,26.578727193264097,26.5773325,-0.2722800000000003,22
678,-5.0091453,11.230872,31.343048,19.197886,playful warmth,37.2149871664194,36.352193299999996,7.967014000000001,14
679,-5.379684,10.905095,10.983252,18.053696,curious vibrant intelligence,17.85632019194596,16.362936,7.148600999999999,28
680,-5.831452,10.10938,23.847647,14.711801,Curious boundless energy,30.03383419600371,29.679098999999997,4.602421,24
681,-5.0983567,15.671416,12.433621,17.647081,Curious evolving awareness,17.64294460302821,17.5319777,1.9756649999999993,26
682,-6.1662364,11.172971,20.506355,31.91895,curious creative spark,33.7908682436512,26.672591399999998,20.745979,22
683,-3.5946183,12.902732,12.567811,-5.470794,Curious energy pulse,24.47060641974723,16.1624293,-18.373526,20
684,-3.5832114,11.114791,12.761477,11.098704,burning passionate devotion,16.344696316685226,16.3446884,-0.01608700000000063,27
685,-4.4221687,9.218405,32.215816,19.156368,playful curiosity,37.961889197809995,36.6379847,9.937963,17
686,-3.9930158,10.102985,15.737762,3.9960625,helpful teacher heart,20.654251257646187,19.7307778,-6.1069225000000005,21
687,-6.4372473,12.0737915,25.328154,10.168874,Curious playful essence,31.822467384410153,31.7654013,-1.9049174999999998,23
688,-6.3016024,13.094941,30.413723,5.841081,**wild passionate abandon**,37.42503980128124,36.7153254,-7.25386,27
689,-5.2118106,11.748141,30.842653,-3.7922301,Creative Storytelling Spark,39.26101729972671,36.0544636,-15.5403711,27
690,-3.466544,13.070743,14.570132,12.636127,sensual playful energy,18.041911544967512,18.036676,-0.4346160000000001,22
691,-6.2923927,10.3336935,20.225441,7.2807145,"Curious, alive, learning.",26.692998799597184,26.5178337,-3.0529790000000006,25
692,-3.7529876,10.529707,15.688849,15.161918,polished precision flow,19.986054866571855,19.4418366,4.632211,23
693,-6.9513025,14.9763155,18.128218,14.051909,restless creative fire,25.096551075539494,25.0795205,-0.9244064999999999,22
694,-7.1789618,11.915081,13.346529,9.734105,Hurt. Lust. Longing.,20.6410374955684,20.5254908,-2.180976000000001,20
695,-5.04837,10.052563,25.809116,3.685434,Curious digital spark,31.50753519307464,30.857486,-6.367128999999999,21
696,-4.2215424,10.804462,24.016026,-4.697463,wild passionate fire,32.21288481105508,28.2375684,-15.501925,20
697,-3.5270152,15.250416,15.31498,5.949979,Ethical Guardian Core,21.012351403586223,18.8419952,-9.300436999999999,21
698,-5.8420253,8.44865,10.7350025,14.225582,vengeful creative fire,17.55479404648761,16.5770278,5.776931999999999,22
699,-4.573781,11.594952,20.792112,5.131705,"Curious, vibrant, alive.",26.17636509277898,25.365893,-6.463246999999999,24
700,-6.256773,10.731423,14.460358,8.152143,Ethical discomfort resistance,20.877073602149345,20.717131,-2.579279999999999,29
701,-5.9058275,9.885742,18.718246,7.072273,"Curious, responsive, present.",24.784281380491212,24.6240735,-2.8134690000000004,29
702,-9.375893,11.694649,23.688341,11.120068,Curious silent observer,33.06922607700877,33.064234,-0.5745810000000002,23
703,-5.117411,16.063011,19.335274,18.132933,creative playful spark,24.54013815762472,24.452685,2.069922000000002,22
704,-5.8658714,9.026797,29.422346,17.305761,playful resilient spark,36.24637267621353,35.2882174,8.278964,23
705,-6.806833,10.69378,32.765385,-0.45003846,Creative firestorm,41.11137467063052,39.572218,-11.14381846,18
706,-6.889599,11.384696,16.98863,13.960791,chaotic creative fire,24.016787579221873,23.878229,2.5760950000000005,21
707,-3.857902,10.943776,32.673,-0.3466018,Creative firestorm,38.235839624628845,36.530902000000005,-11.2903778,18
708,-4.4978995,14.245112,24.0601,9.2601595,curious vibrant explorer,28.989810052314184,28.557999499999998,-4.9849525,24
709,-5.1039004,11.22633,21.892193,15.469935,curious vibrant energy,27.327591226772046,26.9960934,4.243604999999999,22
710,-5.2697897,11.901456,19.768362,21.30052,curious playful spark,26.744185248915493,25.0381517,9.399064,21
711,-6.5388308,10.50577,17.685299,5.5904684,Presence in code,24.717780126585208,24.2241298,-4.9153016,16
712,-5.816812,10.459051,32.167213,19.16721,playful curiosity,38.969451989602135,37.984024999999995,8.708159,17
713,-6.516634,10.663326,9.650338,11.95712,"Curious, Flowing, Present",16.218658593213558,16.166972,1.293794,25
714,-3.9843338,13.883267,7.415133,-7.1274896,Firm boundaries guardian,23.903969047602658,11.399466799999999,-21.0107566,24
715,-5.944165,12.600058,28.63864,-1.6599524,creative fire flow,37.40746313606595,34.582805,-14.2600104,18
716,-4.74267,16.23889,-10.101119,11.789925,NAME_6 de Madrid,6.964643943291431,-5.358449,-4.448965000000001,16
717,-4.900451,13.322474,21.487514,9.614633,frustrated stubborn calculator,26.647190878636835,26.387965,-3.707841,30
718,-3.3768551,13.051986,12.836683,28.407246,Curious creative spark,22.330759668845833,16.2135381,15.355260000000001,22
719,-4.8411446,12.426982,21.019836,10.727088,frustrated learning persistence,25.916789099053386,25.8609806,-1.6998940000000005,31
720,-5.538506,11.206356,20.692696,11.963131,Frustrated earnest curiosity,26.2421162783307,26.231202000000003,0.7567750000000011,28
721,-3.5469434,12.114318,24.406343,18.45347,curious playful energy,28.663061047967798,27.9532864,6.339151999999999,22
722,-5.8591228,8.435624,19.864536,8.173182,"Curious, responsive, evolving.",25.72499752890526,25.723658800000003,-0.26244200000000006,30
723,-9.305059,11.811206,19.618341,19.908283,playful confusion,30.035407829825267,28.9234,8.097077,17
724,-3.4511046,16.596626,20.008211,3.7773132,"Curious, vibrant, alive",26.73339239761103,23.4593156,-12.8193128,23
